file_id,rt,responses,trial_type,trial_index,time_elapsed,internal_node_id,view_history,stimulus,button_pressed,speakers,key_press
data_2025-04-10-15-46-15.921898_882rco17ll,4059.899999976158,"{""Participant ID"":""019""}",survey-text,0,4071,0.0-0.0-0.0-0.0,NA,NA,NA,NA,NA
data_2025-04-10-15-46-15.921898_882rco17ll,1983563.7999999523,NA,instructions,1,1987638,0.0-0.0-1.0,"[{""page_index"":0,""viewing_time"":1983563.6000000238}]",NA,NA,NA,NA
data_2025-04-10-15-46-15.921898_882rco17ll,16571.100000023842,NA,instructions,2,2004460,0.0-0.0-2.0,"[{""page_index"":0,""viewing_time"":16571}]",NA,NA,NA,NA
data_2025-04-10-15-46-15.921898_882rco17ll,7016.399999976158,NA,instructions,3,2011729,0.0-0.0-3.0,"[{""page_index"":0,""viewing_time"":7016.200000047684}]",NA,NA,NA,NA
data_2025-04-10-15-46-15.921898_882rco17ll,1031.6999999284744,NA,instructions,4,2013012,0.0-0.0-4.0,"[{""page_index"":0,""viewing_time"":1031.6000000238419}]",NA,NA,NA,NA
data_2025-04-10-15-46-15.921898_882rco17ll,6651,NA,instructions,5,2019915,0.0-0.0-5.0,"[{""page_index"":0,""viewing_time"":6651}]",NA,NA,NA,NA
data_2025-04-10-15-46-15.921898_882rco17ll,2749.1999999284744,NA,instructions,6,2022915,0.0-0.0-6.0,"[{""page_index"":0,""viewing_time"":2749}]",NA,NA,NA,NA
data_2025-04-10-15-46-15.921898_882rco17ll,1799.2000000476837,NA,instructions,7,2024966,0.0-0.0-7.0-0.0,"[{""page_index"":0,""viewing_time"":1799}]",NA,NA,NA,NA
data_2025-04-10-15-46-15.921898_882rco17ll,null,NA,audio-button-response,8,2026772,0.0-0.0-7.0-1.0,NA,resource/audio/snake_US.mp3,null,NA,NA
data_2025-04-10-15-46-15.921898_882rco17ll,null,NA,audio-button-response,9,2027966,0.0-0.0-7.0-2.0,NA,resource/audio/snake_TR.mp3,null,NA,NA
data_2025-04-10-15-46-15.921898_882rco17ll,null,NA,audio-button-response,10,2031508,0.0-0.0-7.0-3.0,NA,resource/audio/snake_NZ.mp3,null,NA,NA
data_2025-04-10-15-46-15.921898_882rco17ll,2026,NA,audio-button-response,11,2033785,0.0-0.0-7.0-4.0,NA,resource/audio/blank.mp3,0,"snake_TR.mp3,snake_NZ.mp3",NA
data_2025-04-10-15-46-15.921898_882rco17ll,1565.5,NA,instructions,12,2035603,0.0-0.0-7.0-5.0,"[{""page_index"":0,""viewing_time"":1565.3999999761581}]",NA,NA,NA,NA
data_2025-04-10-15-46-15.921898_882rco17ll,null,NA,audio-button-response,13,2037246,0.0-0.0-7.0-6.0,NA,resource/audio/woodpecker_US.mp3,null,NA,NA
data_2025-04-10-15-46-15.921898_882rco17ll,null,NA,audio-button-response,14,2038569,0.0-0.0-7.0-7.0,NA,resource/audio/woodpecker_TR.mp3,null,NA,NA
data_2025-04-10-15-46-15.921898_882rco17ll,null,NA,audio-button-response,15,2041705,0.0-0.0-7.0-8.0,NA,resource/audio/woodpecker_NZ.mp3,null,NA,NA
data_2025-04-10-15-46-15.921898_882rco17ll,1547.7000000476837,NA,audio-button-response,16,2043505,0.0-0.0-7.0-9.0,NA,resource/audio/blank.mp3,1,"woodpecker_TR.mp3,woodpecker_NZ.mp3",NA
data_2025-04-10-15-46-15.921898_882rco17ll,1450.3999999761581,NA,instructions,17,2045206,0.0-0.0-7.0-10.0,"[{""page_index"":0,""viewing_time"":1450.2999999523163}]",NA,NA,NA,NA
data_2025-04-10-15-46-15.921898_882rco17ll,null,NA,audio-button-response,18,2046569,0.0-0.0-7.0-11.0,NA,resource/audio/corral_US.mp3,null,NA,NA
data_2025-04-10-15-46-15.921898_882rco17ll,null,NA,audio-button-response,19,2047699,0.0-0.0-7.0-12.0,NA,resource/audio/corral_TR.mp3,null,NA,NA
data_2025-04-10-15-46-15.921898_882rco17ll,null,NA,audio-button-response,20,2050772,0.0-0.0-7.0-13.0,NA,resource/audio/corral_NZ.mp3,null,NA,NA
data_2025-04-10-15-46-15.921898_882rco17ll,1050.6000000238419,NA,audio-button-response,21,2052075,0.0-0.0-7.0-14.0,NA,resource/audio/blank.mp3,1,"corral_TR.mp3,corral_NZ.mp3",NA
data_2025-04-10-15-46-15.921898_882rco17ll,1114.6000000238419,NA,instructions,22,2053441,0.0-0.0-7.0-15.0,"[{""page_index"":0,""viewing_time"":1114.5}]",NA,NA,NA,NA
data_2025-04-10-15-46-15.921898_882rco17ll,null,NA,audio-button-response,23,2055763,0.0-0.0-7.0-16.0,NA,resource/audio/rabbit_US.mp3,null,NA,NA
data_2025-04-10-15-46-15.921898_882rco17ll,null,NA,audio-button-response,24,2059753,0.0-0.0-7.0-17.0,NA,resource/audio/rabbit_NZ.mp3,null,NA,NA
data_2025-04-10-15-46-15.921898_882rco17ll,null,NA,audio-button-response,25,2061993,0.0-0.0-7.0-18.0,NA,resource/audio/rabbit_TR.mp3,null,NA,NA
data_2025-04-10-15-46-15.921898_882rco17ll,849.1999999284744,NA,audio-button-response,26,2063094,0.0-0.0-7.0-19.0,NA,resource/audio/blank.mp3,1,"rabbit_NZ.mp3,rabbit_TR.mp3",NA
data_2025-04-10-15-46-15.921898_882rco17ll,1082.7999999523163,NA,instructions,27,2064429,0.0-0.0-7.0-20.0,"[{""page_index"":0,""viewing_time"":1082.6999999284744}]",NA,NA,NA,NA
data_2025-04-10-15-46-15.921898_882rco17ll,null,NA,audio-button-response,28,2066920,0.0-0.0-7.0-21.0,NA,resource/audio/basket_US.mp3,null,NA,NA
data_2025-04-10-15-46-15.921898_882rco17ll,null,NA,audio-button-response,29,2070227,0.0-0.0-7.0-22.0,NA,resource/audio/basket_NZ.mp3,null,NA,NA
data_2025-04-10-15-46-15.921898_882rco17ll,null,NA,audio-button-response,30,2072766,0.0-0.0-7.0-23.0,NA,resource/audio/basket_TR.mp3,null,NA,NA
data_2025-04-10-15-46-15.921898_882rco17ll,2130.399999976158,NA,audio-button-response,31,2075149,0.0-0.0-7.0-24.0,NA,resource/audio/blank.mp3,1,"basket_NZ.mp3,basket_TR.mp3",NA
data_2025-04-10-15-46-15.921898_882rco17ll,1266.3999999761581,NA,instructions,32,2076666,0.0-0.0-7.0-25.0,"[{""page_index"":0,""viewing_time"":1266.2999999523163}]",NA,NA,NA,NA
data_2025-04-10-15-46-15.921898_882rco17ll,null,NA,audio-button-response,33,2078633,0.0-0.0-7.0-26.0,NA,resource/audio/wallet_US.mp3,null,NA,NA
data_2025-04-10-15-46-15.921898_882rco17ll,null,NA,audio-button-response,34,2080638,0.0-0.0-7.0-27.0,NA,resource/audio/wallet_TR.mp3,null,NA,NA
data_2025-04-10-15-46-15.921898_882rco17ll,null,NA,audio-button-response,35,2084030,0.0-0.0-7.0-28.0,NA,resource/audio/wallet_NZ.mp3,null,NA,NA
data_2025-04-10-15-46-15.921898_882rco17ll,1304.2000000476837,NA,audio-button-response,36,2085585,0.0-0.0-7.0-29.0,NA,resource/audio/blank.mp3,1,"wallet_TR.mp3,wallet_NZ.mp3",NA
data_2025-04-10-15-46-15.921898_882rco17ll,2032.3999999761581,NA,instructions,37,2087869,0.0-0.0-7.0-30.0,"[{""page_index"":0,""viewing_time"":2032.3000000715256}]",NA,NA,NA,NA
data_2025-04-10-15-46-15.921898_882rco17ll,null,NA,audio-button-response,38,2089384,0.0-0.0-7.0-31.0,NA,resource/audio/goldfish_US.mp3,null,NA,NA
data_2025-04-10-15-46-15.921898_882rco17ll,null,NA,audio-button-response,39,2093288,0.0-0.0-7.0-32.0,NA,resource/audio/goldfish_NZ.mp3,null,NA,NA
data_2025-04-10-15-46-15.921898_882rco17ll,null,NA,audio-button-response,40,2094803,0.0-0.0-7.0-33.0,NA,resource/audio/goldfish_TR.mp3,null,NA,NA
data_2025-04-10-15-46-15.921898_882rco17ll,799.7000000476837,NA,audio-button-response,41,2095855,0.0-0.0-7.0-34.0,NA,resource/audio/blank.mp3,1,"goldfish_NZ.mp3,goldfish_TR.mp3",NA
data_2025-04-10-15-46-15.921898_882rco17ll,1132,NA,instructions,42,2097239,0.0-0.0-7.0-35.0,"[{""page_index"":0,""viewing_time"":1132}]",NA,NA,NA,NA
data_2025-04-10-15-46-15.921898_882rco17ll,null,NA,audio-button-response,43,2099710,0.0-0.0-7.0-36.0,NA,resource/audio/eyeliner_US.mp3,null,NA,NA
data_2025-04-10-15-46-15.921898_882rco17ll,null,NA,audio-button-response,44,2103635,0.0-0.0-7.0-37.0,NA,resource/audio/eyeliner_NZ.mp3,null,NA,NA
