file_id,rt,responses,trial_type,trial_index,time_elapsed,internal_node_id,view_history,stimulus,button_pressed,speakers,key_press
data_2025-04-10-15-01-11.04755_2unck5ncuc,7276,"{""Participant ID"":""018""}",survey-text,0,7288,0.0-0.0-0.0-0.0,NA,NA,NA,NA,NA
data_2025-04-10-15-01-11.04755_2unck5ncuc,1674099.7999999523,NA,instructions,1,1681381,0.0-0.0-1.0,"[{""page_index"":0,""viewing_time"":1674099.6999999285}]",NA,NA,NA,NA
data_2025-04-10-15-01-11.04755_2unck5ncuc,10318.100000023842,NA,instructions,2,1691950,0.0-0.0-2.0,"[{""page_index"":0,""viewing_time"":10318}]",NA,NA,NA,NA
data_2025-04-10-15-01-11.04755_2unck5ncuc,5066.900000095367,NA,instructions,3,1697269,0.0-0.0-3.0,"[{""page_index"":0,""viewing_time"":5066.700000047684}]",NA,NA,NA,NA
data_2025-04-10-15-01-11.04755_2unck5ncuc,1550,NA,instructions,4,1699070,0.0-0.0-4.0,"[{""page_index"":0,""viewing_time"":1549.7999999523163}]",NA,NA,NA,NA
data_2025-04-10-15-01-11.04755_2unck5ncuc,2581.8000000715256,NA,instructions,5,1701903,0.0-0.0-5.0,"[{""page_index"":0,""viewing_time"":2581.7000000476837}]",NA,NA,NA,NA
data_2025-04-10-15-01-11.04755_2unck5ncuc,1566.8000000715256,NA,instructions,6,1703721,0.0-0.0-6.0,"[{""page_index"":0,""viewing_time"":1566.6000000238419}]",NA,NA,NA,NA
data_2025-04-10-15-01-11.04755_2unck5ncuc,1582.6000000238419,NA,instructions,7,1705555,0.0-0.0-7.0-0.0,"[{""page_index"":0,""viewing_time"":1582.5}]",NA,NA,NA,NA
data_2025-04-10-15-01-11.04755_2unck5ncuc,null,NA,audio-button-response,8,1706976,0.0-0.0-7.0-1.0,NA,resource/audio/critter_US.mp3,null,NA,NA
data_2025-04-10-15-01-11.04755_2unck5ncuc,null,NA,audio-button-response,9,1708213,0.0-0.0-7.0-2.0,NA,resource/audio/critter_TR.mp3,null,NA,NA
data_2025-04-10-15-01-11.04755_2unck5ncuc,null,NA,audio-button-response,10,1711520,0.0-0.0-7.0-3.0,NA,resource/audio/critter_NZ.mp3,null,NA,NA
data_2025-04-10-15-01-11.04755_2unck5ncuc,7019.899999976158,NA,audio-button-response,11,1718793,0.0-0.0-7.0-4.0,NA,resource/audio/blank.mp3,0,"critter_TR.mp3,critter_NZ.mp3",NA
data_2025-04-10-15-01-11.04755_2unck5ncuc,1348.5,NA,instructions,12,1720393,0.0-0.0-7.0-5.0,"[{""page_index"":0,""viewing_time"":1348.3999999761581}]",NA,NA,NA,NA
data_2025-04-10-15-01-11.04755_2unck5ncuc,null,NA,audio-button-response,13,1722485,0.0-0.0-7.0-6.0,NA,resource/audio/scrapbook_US.mp3,null,NA,NA
data_2025-04-10-15-01-11.04755_2unck5ncuc,null,NA,audio-button-response,14,1725429,0.0-0.0-7.0-7.0,NA,resource/audio/scrapbook_NZ.mp3,null,NA,NA
data_2025-04-10-15-01-11.04755_2unck5ncuc,null,NA,audio-button-response,15,1727349,0.0-0.0-7.0-8.0,NA,resource/audio/scrapbook_TR.mp3,null,NA,NA
data_2025-04-10-15-01-11.04755_2unck5ncuc,3094.399999976158,NA,audio-button-response,16,1730696,0.0-0.0-7.0-9.0,NA,resource/audio/blank.mp3,0,"scrapbook_NZ.mp3,scrapbook_TR.mp3",NA
data_2025-04-10-15-01-11.04755_2unck5ncuc,1148.8999999761581,NA,instructions,17,1732096,0.0-0.0-7.0-10.0,"[{""page_index"":0,""viewing_time"":1148.7999999523163}]",NA,NA,NA,NA
data_2025-04-10-15-01-11.04755_2unck5ncuc,null,NA,audio-button-response,18,1733429,0.0-0.0-7.0-11.0,NA,resource/audio/zebra_US.mp3,null,NA,NA
data_2025-04-10-15-01-11.04755_2unck5ncuc,null,NA,audio-button-response,19,1734752,0.0-0.0-7.0-12.0,NA,resource/audio/zebra_TR.mp3,null,NA,NA
data_2025-04-10-15-01-11.04755_2unck5ncuc,null,NA,audio-button-response,20,1737845,0.0-0.0-7.0-13.0,NA,resource/audio/zebra_NZ.mp3,null,NA,NA
data_2025-04-10-15-01-11.04755_2unck5ncuc,784.3999999761581,NA,audio-button-response,21,1738882,0.0-0.0-7.0-14.0,NA,resource/audio/blank.mp3,1,"zebra_TR.mp3,zebra_NZ.mp3",NA
data_2025-04-10-15-01-11.04755_2unck5ncuc,1299.5,NA,instructions,22,1740433,0.0-0.0-7.0-15.0,"[{""page_index"":0,""viewing_time"":1299.2999999523163}]",NA,NA,NA,NA
data_2025-04-10-15-01-11.04755_2unck5ncuc,null,NA,audio-button-response,23,1741920,0.0-0.0-7.0-16.0,NA,resource/audio/telegraph_US.mp3,null,NA,NA
data_2025-04-10-15-01-11.04755_2unck5ncuc,null,NA,audio-button-response,24,1744480,0.0-0.0-7.0-17.0,NA,resource/audio/telegraph_TR.mp3,null,NA,NA
data_2025-04-10-15-01-11.04755_2unck5ncuc,null,NA,audio-button-response,25,1747744,0.0-0.0-7.0-18.0,NA,resource/audio/telegraph_NZ.mp3,null,NA,NA
data_2025-04-10-15-01-11.04755_2unck5ncuc,1272.3000000715256,NA,audio-button-response,26,1749269,0.0-0.0-7.0-19.0,NA,resource/audio/blank.mp3,1,"telegraph_TR.mp3,telegraph_NZ.mp3",NA
data_2025-04-10-15-01-11.04755_2unck5ncuc,1115.8999999761581,NA,instructions,27,1750636,0.0-0.0-7.0-20.0,"[{""page_index"":0,""viewing_time"":1115.7000000476837}]",NA,NA,NA,NA
data_2025-04-10-15-01-11.04755_2unck5ncuc,null,NA,audio-button-response,28,1751776,0.0-0.0-7.0-21.0,NA,resource/audio/plaster_US.mp3,null,NA,NA
data_2025-04-10-15-01-11.04755_2unck5ncuc,null,NA,audio-button-response,29,1753674,0.0-0.0-7.0-22.0,NA,resource/audio/plaster_TR.mp3,null,NA,NA
data_2025-04-10-15-01-11.04755_2unck5ncuc,null,NA,audio-button-response,30,1758432,0.0-0.0-7.0-23.0,NA,resource/audio/plaster_NZ.mp3,null,NA,NA
data_2025-04-10-15-01-11.04755_2unck5ncuc,688.1999999284744,NA,audio-button-response,31,1759372,0.0-0.0-7.0-24.0,NA,resource/audio/blank.mp3,1,"plaster_TR.mp3,plaster_NZ.mp3",NA
data_2025-04-10-15-01-11.04755_2unck5ncuc,1332.7000000476837,NA,instructions,32,1760955,0.0-0.0-7.0-25.0,"[{""page_index"":0,""viewing_time"":1332.5}]",NA,NA,NA,NA
data_2025-04-10-15-01-11.04755_2unck5ncuc,null,NA,audio-button-response,33,1763424,0.0-0.0-7.0-26.0,NA,resource/audio/aftershave_US.mp3,null,NA,NA
data_2025-04-10-15-01-11.04755_2unck5ncuc,null,NA,audio-button-response,34,1765472,0.0-0.0-7.0-27.0,NA,resource/audio/aftershave_TR.mp3,null,NA,NA
data_2025-04-10-15-01-11.04755_2unck5ncuc,null,NA,audio-button-response,35,1769077,0.0-0.0-7.0-28.0,NA,resource/audio/aftershave_NZ.mp3,null,NA,NA
data_2025-04-10-15-01-11.04755_2unck5ncuc,2262.399999976158,NA,audio-button-response,36,1771592,0.0-0.0-7.0-29.0,NA,resource/audio/blank.mp3,0,"aftershave_TR.mp3,aftershave_NZ.mp3",NA
