file_id,rt,responses,trial_type,trial_index,time_elapsed,internal_node_id,view_history,stimulus,button_pressed,speakers,key_press
data_2025-04-16-11-55-58.24604_2unck5ncuc,2673.2999999523163,"{""Participant ID"":""031""}",survey-text,0,2694,0.0-0.0-0.0-0.0,NA,NA,NA,NA,NA
data_2025-04-16-11-55-58.24604_2unck5ncuc,469419.90000009537,NA,instructions,1,472110,0.0-0.0-1.0,"[{""page_index"":0,""viewing_time"":469419.7000000477}]",NA,NA,NA,NA
data_2025-04-16-11-55-58.24604_2unck5ncuc,8718.200000047684,NA,instructions,2,481079,0.0-0.0-2.0,"[{""page_index"":0,""viewing_time"":8717.900000095367}]",NA,NA,NA,NA
data_2025-04-16-11-55-58.24604_2unck5ncuc,4565.900000095367,NA,instructions,3,485897,0.0-0.0-3.0,"[{""page_index"":0,""viewing_time"":4565.800000190735}]",NA,NA,NA,NA
data_2025-04-16-11-55-58.24604_2unck5ncuc,2183.0999999046326,NA,instructions,4,488332,0.0-0.0-4.0,"[{""page_index"":0,""viewing_time"":2182.9000000953674}]",NA,NA,NA,NA
data_2025-04-16-11-55-58.24604_2unck5ncuc,4833.099999904633,NA,instructions,5,493417,0.0-0.0-5.0,"[{""page_index"":0,""viewing_time"":4832.900000095367}]",NA,NA,NA,NA
data_2025-04-16-11-55-58.24604_2unck5ncuc,2448.5,NA,instructions,6,496117,0.0-0.0-6.0,"[{""page_index"":0,""viewing_time"":2448.4000000953674}]",NA,NA,NA,NA
data_2025-04-16-11-55-58.24604_2unck5ncuc,1449.5,NA,instructions,7,497818,0.0-0.0-7.0-0.0,"[{""page_index"":0,""viewing_time"":1449.2999999523163}]",NA,NA,NA,NA
data_2025-04-16-11-55-58.24604_2unck5ncuc,null,NA,audio-button-response,8,499241,0.0-0.0-7.0-1.0,NA,resource/audio/critter_US.mp3,null,NA,NA
data_2025-04-16-11-55-58.24604_2unck5ncuc,null,NA,audio-button-response,9,500478,0.0-0.0-7.0-2.0,NA,resource/audio/critter_TR.mp3,null,NA,NA
data_2025-04-16-11-55-58.24604_2unck5ncuc,null,NA,audio-button-response,10,503785,0.0-0.0-7.0-3.0,NA,resource/audio/critter_NZ.mp3,null,NA,NA
data_2025-04-16-11-55-58.24604_2unck5ncuc,1667.5,NA,audio-button-response,11,505704,0.0-0.0-7.0-4.0,NA,resource/audio/blank.mp3,1,"critter_TR.mp3,critter_NZ.mp3",NA
data_2025-04-16-11-55-58.24604_2unck5ncuc,1366.5,NA,instructions,12,507321,0.0-0.0-7.0-5.0,"[{""page_index"":0,""viewing_time"":1366.4000000953674}]",NA,NA,NA,NA
data_2025-04-16-11-55-58.24604_2unck5ncuc,null,NA,audio-button-response,13,509417,0.0-0.0-7.0-6.0,NA,resource/audio/scrapbook_US.mp3,null,NA,NA
data_2025-04-16-11-55-58.24604_2unck5ncuc,null,NA,audio-button-response,14,512382,0.0-0.0-7.0-7.0,NA,resource/audio/scrapbook_NZ.mp3,null,NA,NA
data_2025-04-16-11-55-58.24604_2unck5ncuc,null,NA,audio-button-response,15,514302,0.0-0.0-7.0-8.0,NA,resource/audio/scrapbook_TR.mp3,null,NA,NA
data_2025-04-16-11-55-58.24604_2unck5ncuc,735.8000001907349,NA,audio-button-response,16,515290,0.0-0.0-7.0-9.0,NA,resource/audio/blank.mp3,0,"scrapbook_NZ.mp3,scrapbook_TR.mp3",NA
data_2025-04-16-11-55-58.24604_2unck5ncuc,1081.6000001430511,NA,instructions,17,516623,0.0-0.0-7.0-10.0,"[{""page_index"":0,""viewing_time"":1081.5}]",NA,NA,NA,NA
data_2025-04-16-11-55-58.24604_2unck5ncuc,null,NA,audio-button-response,18,517971,0.0-0.0-7.0-11.0,NA,resource/audio/zebra_US.mp3,null,NA,NA
data_2025-04-16-11-55-58.24604_2unck5ncuc,null,NA,audio-button-response,19,519294,0.0-0.0-7.0-12.0,NA,resource/audio/zebra_TR.mp3,null,NA,NA
data_2025-04-16-11-55-58.24604_2unck5ncuc,null,NA,audio-button-response,20,522388,0.0-0.0-7.0-13.0,NA,resource/audio/zebra_NZ.mp3,null,NA,NA
data_2025-04-16-11-55-58.24604_2unck5ncuc,1086.3999998569489,NA,audio-button-response,21,523726,0.0-0.0-7.0-14.0,NA,resource/audio/blank.mp3,1,"zebra_TR.mp3,zebra_NZ.mp3",NA
data_2025-04-16-11-55-58.24604_2unck5ncuc,1131.7999999523163,NA,instructions,22,525110,0.0-0.0-7.0-15.0,"[{""page_index"":0,""viewing_time"":1131.5999999046326}]",NA,NA,NA,NA
data_2025-04-16-11-55-58.24604_2unck5ncuc,null,NA,audio-button-response,23,526611,0.0-0.0-7.0-16.0,NA,resource/audio/telegraph_US.mp3,null,NA,NA
data_2025-04-16-11-55-58.24604_2unck5ncuc,null,NA,audio-button-response,24,529171,0.0-0.0-7.0-17.0,NA,resource/audio/telegraph_TR.mp3,null,NA,NA
data_2025-04-16-11-55-58.24604_2unck5ncuc,null,NA,audio-button-response,25,532435,0.0-0.0-7.0-18.0,NA,resource/audio/telegraph_NZ.mp3,null,NA,NA
data_2025-04-16-11-55-58.24604_2unck5ncuc,5626.299999952316,NA,audio-button-response,26,538314,0.0-0.0-7.0-19.0,NA,resource/audio/blank.mp3,1,"telegraph_TR.mp3,telegraph_NZ.mp3",NA
data_2025-04-16-11-55-58.24604_2unck5ncuc,1132.2000000476837,NA,instructions,27,539698,0.0-0.0-7.0-20.0,"[{""page_index"":0,""viewing_time"":1132.0999999046326}]",NA,NA,NA,NA
data_2025-04-16-11-55-58.24604_2unck5ncuc,null,NA,audio-button-response,28,540862,0.0-0.0-7.0-21.0,NA,resource/audio/plaster_US.mp3,null,NA,NA
data_2025-04-16-11-55-58.24604_2unck5ncuc,null,NA,audio-button-response,29,542760,0.0-0.0-7.0-22.0,NA,resource/audio/plaster_TR.mp3,null,NA,NA
data_2025-04-16-11-55-58.24604_2unck5ncuc,null,NA,audio-button-response,30,547497,0.0-0.0-7.0-23.0,NA,resource/audio/plaster_NZ.mp3,null,NA,NA
data_2025-04-16-11-55-58.24604_2unck5ncuc,718.3999998569489,NA,audio-button-response,31,548467,0.0-0.0-7.0-24.0,NA,resource/audio/blank.mp3,1,"plaster_TR.mp3,plaster_NZ.mp3",NA
data_2025-04-16-11-55-58.24604_2unck5ncuc,999.5,NA,instructions,32,549717,0.0-0.0-7.0-25.0,"[{""page_index"":0,""viewing_time"":999.2999999523163}]",NA,NA,NA,NA
data_2025-04-16-11-55-58.24604_2unck5ncuc,null,NA,audio-button-response,33,552190,0.0-0.0-7.0-26.0,NA,resource/audio/aftershave_US.mp3,null,NA,NA
data_2025-04-16-11-55-58.24604_2unck5ncuc,null,NA,audio-button-response,34,554238,0.0-0.0-7.0-27.0,NA,resource/audio/aftershave_TR.mp3,null,NA,NA
data_2025-04-16-11-55-58.24604_2unck5ncuc,null,NA,audio-button-response,35,557843,0.0-0.0-7.0-28.0,NA,resource/audio/aftershave_NZ.mp3,null,NA,NA
data_2025-04-16-11-55-58.24604_2unck5ncuc,707.5999999046326,NA,audio-button-response,36,558803,0.0-0.0-7.0-29.0,NA,resource/audio/blank.mp3,1,"aftershave_TR.mp3,aftershave_NZ.mp3",NA
data_2025-04-16-11-55-58.24604_2unck5ncuc,948.2999999523163,NA,instructions,37,560003,0.0-0.0-7.0-30.0,"[{""page_index"":0,""viewing_time"":948.2000000476837}]",NA,NA,NA,NA
data_2025-04-16-11-55-58.24604_2unck5ncuc,null,NA,audio-button-response,38,561448,0.0-0.0-7.0-31.0,NA,resource/audio/flower_US.mp3,null,NA,NA
data_2025-04-16-11-55-58.24604_2unck5ncuc,null,NA,audio-button-response,39,564840,0.0-0.0-7.0-32.0,NA,resource/audio/flower_NZ.mp3,null,NA,NA
data_2025-04-16-11-55-58.24604_2unck5ncuc,null,NA,audio-button-response,40,567102,0.0-0.0-7.0-33.0,NA,resource/audio/flower_TR.mp3,null,NA,NA
data_2025-04-16-11-55-58.24604_2unck5ncuc,2736.4000000953674,NA,audio-button-response,41,570090,0.0-0.0-7.0-34.0,NA,resource/audio/blank.mp3,0,"flower_NZ.mp3,flower_TR.mp3",NA
data_2025-04-16-11-55-58.24604_2unck5ncuc,865.0999999046326,NA,instructions,42,571207,0.0-0.0-7.0-35.0,"[{""page_index"":0,""viewing_time"":865.0999999046326}]",NA,NA,NA,NA
data_2025-04-16-11-55-58.24604_2unck5ncuc,null,NA,audio-button-response,43,573032,0.0-0.0-7.0-36.0,NA,resource/audio/email_US.mp3,null,NA,NA
