file_id,rt,responses,trial_type,trial_index,time_elapsed,internal_node_id,view_history,stimulus,button_pressed,speakers,key_press
data_2025-04-10-11-29-39.056032_2unck5ncuc,4004.899999976158,"{""Participant ID"":""015""}",survey-text,0,4017,0.0-0.0-0.0-0.0,NA,NA,NA,NA,NA
data_2025-04-10-11-29-39.056032_2unck5ncuc,1622808.5,NA,instructions,1,1626897,0.0-0.0-1.0,"[{""page_index"":0,""viewing_time"":1622808.2999999523}]",NA,NA,NA,NA
data_2025-04-10-11-29-39.056032_2unck5ncuc,11068.699999928474,NA,instructions,2,1638217,0.0-0.0-2.0,"[{""page_index"":0,""viewing_time"":11068.599999904633}]",NA,NA,NA,NA
data_2025-04-10-11-29-39.056032_2unck5ncuc,4283.600000023842,NA,instructions,3,1642752,0.0-0.0-3.0,"[{""page_index"":0,""viewing_time"":4283.5}]",NA,NA,NA,NA
data_2025-04-10-11-29-39.056032_2unck5ncuc,1400,NA,instructions,4,1644403,0.0-0.0-4.0,"[{""page_index"":0,""viewing_time"":1399.8000000715256}]",NA,NA,NA,NA
data_2025-04-10-11-29-39.056032_2unck5ncuc,3316.5,NA,instructions,5,1647971,0.0-0.0-5.0,"[{""page_index"":0,""viewing_time"":3316.399999976158}]",NA,NA,NA,NA
data_2025-04-10-11-29-39.056032_2unck5ncuc,1666.7999999523163,NA,instructions,6,1649889,0.0-0.0-6.0,"[{""page_index"":0,""viewing_time"":1666.5}]",NA,NA,NA,NA
data_2025-04-10-11-29-39.056032_2unck5ncuc,2414.7999999523163,NA,instructions,7,1652555,0.0-0.0-7.0-0.0,"[{""page_index"":0,""viewing_time"":2414.600000023842}]",NA,NA,NA,NA
data_2025-04-10-11-29-39.056032_2unck5ncuc,null,NA,audio-button-response,8,1653973,0.0-0.0-7.0-1.0,NA,resource/audio/critter_US.mp3,null,NA,NA
data_2025-04-10-11-29-39.056032_2unck5ncuc,null,NA,audio-button-response,9,1655210,0.0-0.0-7.0-2.0,NA,resource/audio/critter_TR.mp3,null,NA,NA
data_2025-04-10-11-29-39.056032_2unck5ncuc,null,NA,audio-button-response,10,1658517,0.0-0.0-7.0-3.0,NA,resource/audio/critter_NZ.mp3,null,NA,NA
data_2025-04-10-11-29-39.056032_2unck5ncuc,1439.2999999523163,NA,audio-button-response,11,1660208,0.0-0.0-7.0-4.0,NA,resource/audio/blank.mp3,0,"critter_TR.mp3,critter_NZ.mp3",NA
data_2025-04-10-11-29-39.056032_2unck5ncuc,899.2000000476837,NA,instructions,12,1661359,0.0-0.0-7.0-5.0,"[{""page_index"":0,""viewing_time"":899.1000000238419}]",NA,NA,NA,NA
data_2025-04-10-11-29-39.056032_2unck5ncuc,null,NA,audio-button-response,13,1663445,0.0-0.0-7.0-6.0,NA,resource/audio/scrapbook_US.mp3,null,NA,NA
data_2025-04-10-11-29-39.056032_2unck5ncuc,null,NA,audio-button-response,14,1666411,0.0-0.0-7.0-7.0,NA,resource/audio/scrapbook_NZ.mp3,null,NA,NA
data_2025-04-10-11-29-39.056032_2unck5ncuc,null,NA,audio-button-response,15,1668330,0.0-0.0-7.0-8.0,NA,resource/audio/scrapbook_TR.mp3,null,NA,NA
