file_id,rt,responses,trial_type,trial_index,time_elapsed,internal_node_id,view_history,stimulus,button_pressed,speakers,key_press
data_2025-04-07-12-30-58.503747_99wqxo8u9j,6800.399999976158,"{""Participant ID"":""002""}",survey-text,0,6813,0.0-0.0-0.0-0.0,NA,NA,NA,NA,NA
data_2025-04-07-12-30-58.503747_99wqxo8u9j,1760105.2999999523,NA,instructions,1,1766922,0.0-0.0-1.0,"[{""page_index"":0,""viewing_time"":1760105}]",NA,NA,NA,NA
data_2025-04-07-12-30-58.503747_99wqxo8u9j,13285.300000011921,NA,instructions,2,1780459,0.0-0.0-2.0,"[{""page_index"":0,""viewing_time"":13285.100000023842}]",NA,NA,NA,NA
data_2025-04-07-12-30-58.503747_99wqxo8u9j,8884.899999976158,NA,instructions,3,1789595,0.0-0.0-3.0,"[{""page_index"":0,""viewing_time"":8884.800000011921}]",NA,NA,NA,NA
data_2025-04-07-12-30-58.503747_99wqxo8u9j,4466.5,NA,instructions,4,1794314,0.0-0.0-4.0,"[{""page_index"":0,""viewing_time"":4466.400000035763}]",NA,NA,NA,NA
data_2025-04-07-12-30-58.503747_99wqxo8u9j,5433,NA,instructions,5,1799998,0.0-0.0-5.0,"[{""page_index"":0,""viewing_time"":5432.900000035763}]",NA,NA,NA,NA
data_2025-04-07-12-30-58.503747_99wqxo8u9j,2266.5,NA,instructions,6,1802516,0.0-0.0-6.0,"[{""page_index"":0,""viewing_time"":2266.399999976158}]",NA,NA,NA,NA
data_2025-04-07-12-30-58.503747_99wqxo8u9j,5133,NA,instructions,7,1807901,0.0-0.0-7.0-0.0,"[{""page_index"":0,""viewing_time"":5132.900000035763}]",NA,NA,NA,NA
data_2025-04-07-12-30-58.503747_99wqxo8u9j,null,NA,audio-button-response,8,1810044,0.0-0.0-7.0-1.0,NA,resource/audio/mouse_US.mp3,null,NA,NA
data_2025-04-07-12-30-58.503747_99wqxo8u9j,null,NA,audio-button-response,9,1812732,0.0-0.0-7.0-2.0,NA,resource/audio/mouse_NZ.mp3,null,NA,NA
data_2025-04-07-12-30-58.503747_99wqxo8u9j,null,NA,audio-button-response,10,1814012,0.0-0.0-7.0-3.0,NA,resource/audio/mouse_TR.mp3,null,NA,NA
data_2025-04-07-12-30-58.503747_99wqxo8u9j,8741.599999964237,NA,audio-button-response,11,1823006,0.0-0.0-7.0-4.0,NA,resource/audio/blank.mp3,1,"mouse_NZ.mp3,mouse_TR.mp3",NA
data_2025-04-07-12-30-58.503747_99wqxo8u9j,1298.5,NA,instructions,12,1824556,0.0-0.0-7.0-5.0,"[{""page_index"":0,""viewing_time"":1298.300000011921}]",NA,NA,NA,NA
data_2025-04-07-12-30-58.503747_99wqxo8u9j,null,NA,audio-button-response,13,1826407,0.0-0.0-7.0-6.0,NA,resource/audio/arrow_US.mp3,null,NA,NA
data_2025-04-07-12-30-58.503747_99wqxo8u9j,null,NA,audio-button-response,14,1828775,0.0-0.0-7.0-7.0,NA,resource/audio/arrow_TR.mp3,null,NA,NA
data_2025-04-07-12-30-58.503747_99wqxo8u9j,null,NA,audio-button-response,15,1831655,0.0-0.0-7.0-8.0,NA,resource/audio/arrow_NZ.mp3,null,NA,NA
data_2025-04-07-12-30-58.503747_99wqxo8u9j,637,NA,audio-button-response,16,1832543,0.0-0.0-7.0-9.0,NA,resource/audio/blank.mp3,1,"arrow_TR.mp3,arrow_NZ.mp3",NA
data_2025-04-07-12-30-58.503747_99wqxo8u9j,765.1999999880791,NA,instructions,17,1833560,0.0-0.0-7.0-10.0,"[{""page_index"":0,""viewing_time"":765}]",NA,NA,NA,NA
data_2025-04-07-12-30-58.503747_99wqxo8u9j,null,NA,audio-button-response,18,1835943,0.0-0.0-7.0-11.0,NA,resource/audio/airstrip_US.mp3,null,NA,NA
data_2025-04-07-12-30-58.503747_99wqxo8u9j,null,NA,audio-button-response,19,1838802,0.0-0.0-7.0-12.0,NA,resource/audio/airstrip_NZ.mp3,null,NA,NA
data_2025-04-07-12-30-58.503747_99wqxo8u9j,null,NA,audio-button-response,20,1840764,0.0-0.0-7.0-13.0,NA,resource/audio/airstrip_TR.mp3,null,NA,NA
data_2025-04-07-12-30-58.503747_99wqxo8u9j,1913.300000011921,NA,audio-button-response,21,1842929,0.0-0.0-7.0-14.0,NA,resource/audio/blank.mp3,1,"airstrip_NZ.mp3,airstrip_TR.mp3",NA
data_2025-04-07-12-30-58.503747_99wqxo8u9j,849.5,NA,instructions,22,1844029,0.0-0.0-7.0-15.0,"[{""page_index"":0,""viewing_time"":849.2000000476837}]",NA,NA,NA,NA
data_2025-04-07-12-30-58.503747_99wqxo8u9j,null,NA,audio-button-response,23,1846033,0.0-0.0-7.0-16.0,NA,resource/audio/garage_US.mp3,null,NA,NA
data_2025-04-07-12-30-58.503747_99wqxo8u9j,null,NA,audio-button-response,24,1849767,0.0-0.0-7.0-17.0,NA,resource/audio/garage_NZ.mp3,null,NA,NA
data_2025-04-07-12-30-58.503747_99wqxo8u9j,null,NA,audio-button-response,25,1852007,0.0-0.0-7.0-18.0,NA,resource/audio/garage_TR.mp3,null,NA,NA
data_2025-04-07-12-30-58.503747_99wqxo8u9j,756.6999999880791,NA,audio-button-response,26,1853016,0.0-0.0-7.0-19.0,NA,resource/audio/blank.mp3,0,"garage_NZ.mp3,garage_TR.mp3",NA
data_2025-04-07-12-30-58.503747_99wqxo8u9j,915.1999999880791,NA,instructions,27,1854182,0.0-0.0-7.0-20.0,"[{""page_index"":0,""viewing_time"":915}]",NA,NA,NA,NA
data_2025-04-07-12-30-58.503747_99wqxo8u9j,null,NA,audio-button-response,28,1855548,0.0-0.0-7.0-21.0,NA,resource/audio/oyster_US.mp3,null,NA,NA
data_2025-04-07-12-30-58.503747_99wqxo8u9j,null,NA,audio-button-response,29,1856913,0.0-0.0-7.0-22.0,NA,resource/audio/oyster_TR.mp3,null,NA,NA
data_2025-04-07-12-30-58.503747_99wqxo8u9j,null,NA,audio-button-response,30,1859985,0.0-0.0-7.0-23.0,NA,resource/audio/oyster_NZ.mp3,null,NA,NA
data_2025-04-07-12-30-58.503747_99wqxo8u9j,2180.399999976158,NA,audio-button-response,31,1862418,0.0-0.0-7.0-24.0,NA,resource/audio/blank.mp3,0,"oyster_TR.mp3,oyster_NZ.mp3",NA
data_2025-04-07-12-30-58.503747_99wqxo8u9j,883.5,NA,instructions,32,1863552,0.0-0.0-7.0-25.0,"[{""page_index"":0,""viewing_time"":883.4000000357628}]",NA,NA,NA,NA
data_2025-04-07-12-30-58.503747_99wqxo8u9j,null,NA,audio-button-response,33,1866193,0.0-0.0-7.0-26.0,NA,resource/audio/kitten_US.mp3,null,NA,NA
data_2025-04-07-12-30-58.503747_99wqxo8u9j,null,NA,audio-button-response,34,1869521,0.0-0.0-7.0-27.0,NA,resource/audio/kitten_NZ.mp3,null,NA,NA
data_2025-04-07-12-30-58.503747_99wqxo8u9j,1431.699999988079,NA,audio-button-response,35,1871740,0.0-0.0-7.0-28.0,NA,resource/audio/kitten_TR.mp3,0,NA,NA
