file_id,rt,responses,trial_type,trial_index,time_elapsed,internal_node_id,view_history,stimulus,button_pressed,speakers,key_press
data_2025-04-11-15-05-02.433489_2unck5ncuc,15195.100000023842,"{""Participant ID"":""024""}",survey-text,0,15208,0.0-0.0-0.0-0.0,NA,NA,NA,NA,NA
data_2025-04-11-15-05-02.433489_2unck5ncuc,439896.7999999523,NA,instructions,1,455098,0.0-0.0-1.0,"[{""page_index"":0,""viewing_time"":439896.60000002384}]",NA,NA,NA,NA
data_2025-04-11-15-05-02.433489_2unck5ncuc,9835.300000071526,NA,instructions,2,465184,0.0-0.0-2.0,"[{""page_index"":0,""viewing_time"":9835.200000047684}]",NA,NA,NA,NA
data_2025-04-11-15-05-02.433489_2unck5ncuc,5866.899999976158,NA,instructions,3,471302,0.0-0.0-3.0,"[{""page_index"":0,""viewing_time"":5866.700000047684}]",NA,NA,NA,NA
data_2025-04-11-15-05-02.433489_2unck5ncuc,4666.599999904633,NA,instructions,4,476221,0.0-0.0-4.0,"[{""page_index"":0,""viewing_time"":4666.299999952316}]",NA,NA,NA,NA
data_2025-04-11-15-05-02.433489_2unck5ncuc,6383.899999976158,NA,instructions,5,482856,0.0-0.0-5.0,"[{""page_index"":0,""viewing_time"":6383.799999952316}]",NA,NA,NA,NA
data_2025-04-11-15-05-02.433489_2unck5ncuc,3966.899999976158,NA,instructions,6,487074,0.0-0.0-6.0,"[{""page_index"":0,""viewing_time"":3966.8000000715256}]",NA,NA,NA,NA
data_2025-04-11-15-05-02.433489_2unck5ncuc,4716.600000023842,NA,instructions,7,492042,0.0-0.0-7.0-0.0,"[{""page_index"":0,""viewing_time"":4716.600000023842}]",NA,NA,NA,NA
data_2025-04-11-15-05-02.433489_2unck5ncuc,null,NA,audio-button-response,8,493450,0.0-0.0-7.0-1.0,NA,resource/audio/critter_US.mp3,null,NA,NA
data_2025-04-11-15-05-02.433489_2unck5ncuc,null,NA,audio-button-response,9,494687,0.0-0.0-7.0-2.0,NA,resource/audio/critter_TR.mp3,null,NA,NA
data_2025-04-11-15-05-02.433489_2unck5ncuc,null,NA,audio-button-response,10,497994,0.0-0.0-7.0-3.0,NA,resource/audio/critter_NZ.mp3,null,NA,NA
data_2025-04-11-15-05-02.433489_2unck5ncuc,2732.100000023842,NA,audio-button-response,11,500979,0.0-0.0-7.0-4.0,NA,resource/audio/blank.mp3,0,"critter_TR.mp3,critter_NZ.mp3",NA
data_2025-04-11-15-05-02.433489_2unck5ncuc,1365.7999999523163,NA,instructions,12,502595,0.0-0.0-7.0-5.0,"[{""page_index"":0,""viewing_time"":1365.5999999046326}]",NA,NA,NA,NA
data_2025-04-11-15-05-02.433489_2unck5ncuc,null,NA,audio-button-response,13,504671,0.0-0.0-7.0-6.0,NA,resource/audio/scrapbook_US.mp3,null,NA,NA
data_2025-04-11-15-05-02.433489_2unck5ncuc,null,NA,audio-button-response,14,507637,0.0-0.0-7.0-7.0,NA,resource/audio/scrapbook_NZ.mp3,null,NA,NA
data_2025-04-11-15-05-02.433489_2unck5ncuc,null,NA,audio-button-response,15,509557,0.0-0.0-7.0-8.0,NA,resource/audio/scrapbook_TR.mp3,null,NA,NA
data_2025-04-11-15-05-02.433489_2unck5ncuc,1055.7999999523163,NA,audio-button-response,16,510865,0.0-0.0-7.0-9.0,NA,resource/audio/blank.mp3,0,"scrapbook_NZ.mp3,scrapbook_TR.mp3",NA
data_2025-04-11-15-05-02.433489_2unck5ncuc,983,NA,instructions,17,512099,0.0-0.0-7.0-10.0,"[{""page_index"":0,""viewing_time"":982.9000000953674}]",NA,NA,NA,NA
data_2025-04-11-15-05-02.433489_2unck5ncuc,null,NA,audio-button-response,18,513439,0.0-0.0-7.0-11.0,NA,resource/audio/zebra_US.mp3,null,NA,NA
data_2025-04-11-15-05-02.433489_2unck5ncuc,null,NA,audio-button-response,19,514762,0.0-0.0-7.0-12.0,NA,resource/audio/zebra_TR.mp3,null,NA,NA
data_2025-04-11-15-05-02.433489_2unck5ncuc,null,NA,audio-button-response,20,517855,0.0-0.0-7.0-13.0,NA,resource/audio/zebra_NZ.mp3,null,NA,NA
data_2025-04-11-15-05-02.433489_2unck5ncuc,993.4000000953674,NA,audio-button-response,21,519101,0.0-0.0-7.0-14.0,NA,resource/audio/blank.mp3,1,"zebra_TR.mp3,zebra_NZ.mp3",NA
data_2025-04-11-15-05-02.433489_2unck5ncuc,1048.7000000476837,NA,instructions,22,520401,0.0-0.0-7.0-15.0,"[{""page_index"":0,""viewing_time"":1048.5}]",NA,NA,NA,NA
data_2025-04-11-15-05-02.433489_2unck5ncuc,null,NA,audio-button-response,23,521887,0.0-0.0-7.0-16.0,NA,resource/audio/telegraph_US.mp3,null,NA,NA
data_2025-04-11-15-05-02.433489_2unck5ncuc,null,NA,audio-button-response,24,524426,0.0-0.0-7.0-17.0,NA,resource/audio/telegraph_TR.mp3,null,NA,NA
data_2025-04-11-15-05-02.433489_2unck5ncuc,null,NA,audio-button-response,25,527690,0.0-0.0-7.0-18.0,NA,resource/audio/telegraph_NZ.mp3,null,NA,NA
data_2025-04-11-15-05-02.433489_2unck5ncuc,978.2999999523163,NA,audio-button-response,26,528921,0.0-0.0-7.0-19.0,NA,resource/audio/blank.mp3,1,"telegraph_TR.mp3,telegraph_NZ.mp3",NA
data_2025-04-11-15-05-02.433489_2unck5ncuc,917.1999999284744,NA,instructions,27,530088,0.0-0.0-7.0-20.0,"[{""page_index"":0,""viewing_time"":917}]",NA,NA,NA,NA
data_2025-04-11-15-05-02.433489_2unck5ncuc,null,NA,audio-button-response,28,531231,0.0-0.0-7.0-21.0,NA,resource/audio/plaster_US.mp3,null,NA,NA
data_2025-04-11-15-05-02.433489_2unck5ncuc,null,NA,audio-button-response,29,533130,0.0-0.0-7.0-22.0,NA,resource/audio/plaster_TR.mp3,null,NA,NA
data_2025-04-11-15-05-02.433489_2unck5ncuc,null,NA,audio-button-response,30,537887,0.0-0.0-7.0-23.0,NA,resource/audio/plaster_NZ.mp3,null,NA,NA
data_2025-04-11-15-05-02.433489_2unck5ncuc,4368.299999952316,NA,audio-button-response,31,542508,0.0-0.0-7.0-24.0,NA,resource/audio/blank.mp3,1,"plaster_TR.mp3,plaster_NZ.mp3",NA
data_2025-04-11-15-05-02.433489_2unck5ncuc,1066.5,NA,instructions,32,543825,0.0-0.0-7.0-25.0,"[{""page_index"":0,""viewing_time"":1066.3999999761581}]",NA,NA,NA,NA
data_2025-04-11-15-05-02.433489_2unck5ncuc,null,NA,audio-button-response,33,546292,0.0-0.0-7.0-26.0,NA,resource/audio/aftershave_US.mp3,null,NA,NA
data_2025-04-11-15-05-02.433489_2unck5ncuc,null,NA,audio-button-response,34,548340,0.0-0.0-7.0-27.0,NA,resource/audio/aftershave_TR.mp3,null,NA,NA
data_2025-04-11-15-05-02.433489_2unck5ncuc,null,NA,audio-button-response,35,551924,0.0-0.0-7.0-28.0,NA,resource/audio/aftershave_NZ.mp3,null,NA,NA
data_2025-04-11-15-05-02.433489_2unck5ncuc,5768.899999976158,NA,audio-button-response,36,557946,0.0-0.0-7.0-29.0,NA,resource/audio/blank.mp3,0,"aftershave_TR.mp3,aftershave_NZ.mp3",NA
data_2025-04-11-15-05-02.433489_2unck5ncuc,1150.6000000238419,NA,instructions,37,559347,0.0-0.0-7.0-30.0,"[{""page_index"":0,""viewing_time"":1150.5}]",NA,NA,NA,NA
data_2025-04-11-15-05-02.433489_2unck5ncuc,null,NA,audio-button-response,38,560778,0.0-0.0-7.0-31.0,NA,resource/audio/flower_US.mp3,null,NA,NA
data_2025-04-11-15-05-02.433489_2unck5ncuc,null,NA,audio-button-response,39,564170,0.0-0.0-7.0-32.0,NA,resource/audio/flower_NZ.mp3,null,NA,NA
data_2025-04-11-15-05-02.433489_2unck5ncuc,null,NA,audio-button-response,40,566431,0.0-0.0-7.0-33.0,NA,resource/audio/flower_TR.mp3,null,NA,NA
data_2025-04-11-15-05-02.433489_2unck5ncuc,4383.300000071526,NA,audio-button-response,41,571067,0.0-0.0-7.0-34.0,NA,resource/audio/blank.mp3,1,"flower_NZ.mp3,flower_TR.mp3",NA
data_2025-04-11-15-05-02.433489_2unck5ncuc,1416.6999999284744,NA,instructions,42,572734,0.0-0.0-7.0-35.0,"[{""page_index"":0,""viewing_time"":1416.6000000238419}]",NA,NA,NA,NA
data_2025-04-11-15-05-02.433489_2unck5ncuc,null,NA,audio-button-response,43,574559,0.0-0.0-7.0-36.0,NA,resource/audio/email_US.mp3,null,NA,NA
